""," 42∂»∫£÷Æ¿∂"," ±±±˘—Û∆˚ÀÆ ","38∂»Ω£ƒœ¥∫ ","50∂»π≈æÆπ±æ∆","52∂»„Ú÷›¿œΩ— ","53∂»√©Ã®","∞◊∫˙Ω∑∫˙¬‹≤∑—Ú»‚Ã¿","∞◊’∂º¶","∞Ÿ¿Ôœ„ƒÃ”Õøæ∫Ïæ∆≈£»‚","∞Ÿ¿Ôœ„ƒÃ”Õøæºtæ∆≈£»‚","∞ŸÕ˛∆°æ∆πﬁ◊∞","∞ËÕ¡∂πÀø","±¶±¶∞Ê≈£»‚≥¶∑€","±¨≥¥º¶≥·","±¨≥¥˜≠¬µ","±¨≥¥À´Àø","±¨≥¥÷Ì∏Œ","±‹∑ÁÃ¡≥¥–∑","±˘Ã«∫Ï∂πﬁ≤√◊÷‡","±˘’Úª®¬›","≤ªº”“ªµŒ”ÕµƒÀ·ƒÃµ∞∏‚","≥¨»À∆¯π„ Ω≥¶∑€","¥–Ω™≥¥–∑","¥–”Õ¡π∞Ë≈∫∆¨","¥Ú¬±√Ê","¥Û¿Ì ØƒÃ”Õµ∞∏‚","¥ÛÀ‚‹»≤À","µ∞Ã¢","µ≥≤Œª∆‹ŒÏ¿≈£Œ≤ ","µπ¡¢’ÙÀÛ◊”–∑","∂¨πœ≥¥ø‡πœ","∂¿º“±°∫…œ œ∫≈£»‚æÌ ","∂ÁΩ∑”„Õ∑","∑®π˙≤®∂˚∂‡AOC∏…∫Ï∆œÃ—æ∆‘≠","∑¨«—µ∞Ã¿","∑¨«—Ï¿≈£ÎÓ ","∑¨«—Ï¿«Ôø˚","∑¨«—∏ ¿∂","∑¨«—”–ª˙ª®≤À","∏…π¯ÃÔº¶","π»µæ–°◊Ø ","π„ Ωœ∫» ≥¶∑€","π‘≤Ë€ËΩ∏Î◊”Ã¿","π‘≤»‚∫Ï∂π∞À±¶∑π","π˛∂˚±ı∆°æ∆πﬁ◊∞","∫£¥¯Ω·∂π∏ØÃ¿","∫ºΩ∑º¶’‰","∫ÀÃ“∆œÃ—∏…Õ¡Àæ","∫⁄√◊¡µ…œ∆œÃ—","∫Ïæ∆Ï¿—Ú»‚","∫Ïæ∆Õ¡∂π…’—ºÕ» ","ª®∏Ú’Ùµ∞","ª∆ª®≤À≥¥ƒæ∂˙","ª∆Œ≤¥¸ ÛŒ˜¿≠◊”∫Ï∆œÃ—æ∆","ª∆”Õ«˙∆Ê±˝∏…","º¶µ∞°¢»‚ƒ©≥¶∑€","Ω™¥–≥¥ª®–∑","Ω”Ò¡º‘µ","øß∑»ƒÃœ„√Ê∞¸","øÏ≥¥ª∆˜≠","¿±≥¥∫£¥¯Àø","¿±≥¥ª®∏Ú","¿±≥¥ÃÔ¬›","¿±≥¥ˆœ”„","¿∂¥¯∆°æ∆πﬁ◊∞","¿œ Ω√Ê∞¸","¡π∞Ë≤§≤À","¡π∞Ë∫£¥¯∂π—ø◊œ≤À","¡π∞Ë¬‹≤∑Àø","¡π∞ËÀ‚»ÿŒ˜¿ºª®","¬∑“◊¿≠∑∆∫Ïæ∆∏…∫Ï","¬∂¬∂ŒﬁÃ«–”» ¬∂","¬È¿±–°¡˙œ∫","√¿√Óæ¯¬◊÷Æ∞◊¡´ª®","ÏÀ÷Ì ÷","√…π≈øæ—ÚÕ» ","ƒæ–ÎÕ„∂π","ƒœπœË€ËΩ–°±˝∏…","ƒœπœ÷• ø∞¸","≈£ƒÃæÌ","≈£»‚º¶µ∞≥¶∑€","≈£Œ≤Ã¿","≈©∑Ú…Ω»™NFCπ˚÷≠100%≥»÷≠","≈Ã–∑’Ùµ∞","≈›Ω∑∑Ô◊¶ ","≈‡∏˘ª®≤À","≈‡∏˘◊œ≤ÀæÌ","∆§µ∞ ›»‚÷‡","∆°æ∆—º","∆œÃ—ƒÃÀ÷(≥¨À÷œ„µƒ±˝∏…)","Ï¡≥¥¥Û∞◊≤À","«€≤À≥¥—¸ª®","«€ª∆˜≠Àø","«‡≥¥±‚∂π","«‡µ∫∆°æ∆πﬁ◊∞","«Â≥¥æ’ª®≤À","«ÂÀ¨∞Ë¡π√Ê","«Â’Ùµ˚”„","«Â’Ù∫£”„","»‚∂°«—◊”","»˝…´¡π∞Ë ÷À∫Õ√","»˝Àø˜≠”„","…Ω“©—¯…˙÷‡","ÀÆ÷Û”„","À·¿±≈∫∂°","À·¿±Ã¿√Ê","À‚»ÿ…˙Ú∫","À‚œ„∞¸","À‚œ„¿±ª®º◊","Ã«¥◊ﬁ¨«—¡Ô«‡ª®","Ãÿ¥ººŒ ø≤Æ∆°æ∆πﬁ◊∞","Ã˙∞Â≈£»‚","Õ¡∂πŒ˜∫Ï ¡Ã¿√Ê","Õ„∂π Ì◊–÷Ìπ«Ã¿","ŒÂ≤ ∂π","ŒÂ≤ ≈∫√Á","ŒÂ…´≈¥√◊∑π(∆ﬂ…´)","ŒÂœ„Ω¥¬ø»‚ ","Œ˜πœ∫˙¬‹≤∑…≥¿≠","œ √¿˜≠”„","œ„πΩ∆»µ∞","œ„πΩº¶»‚÷‡","œ„øæ≈£≈≈ ","œ„¿±±¨—Ú∏Œ ","œ„¿±∏Ø»È≥¥œ∫","œ„À÷¡Ω≥‘¥Ûœ∫","–°≥¥—Ú—¸ ","–°√◊ƒœπœ÷‡","“ª∆∑œ„À÷≈∫","“‚Œƒƒ˚√ ÷≠ ","”ÕÏÀ¬È¿±œ∫","”„œ„»‚Àø∞Ë√Ê","”Ò÷Òƒœ±±–”—ºÕ»Ã¿","’≈‘£∆œÃ—æ∆’≈‘£≥‡œº÷È∏…∫Ï ","≥§≥«Ω—ƒΩ‚∞Ÿƒ…∫Ïæ∆∏…∫Ï∆œÃ—æ∆","’’…’º¶Õ» ","÷•¬Èøæ◊œ≤À","÷• øª‚≤® ø∂Ÿ¡˙œ∫","÷Ω±≠µ∞∏‚","÷ÿ«ÏÃÿ…´”Õ…’Õ√","◊Œ»ª—Ú≈≈","◊œ Ì√Ê∞¸æÌ","◊‘÷∆÷Ì»‚∏¨"
"ƒæ–ÎÕ„∂π",0,0,0,0,0,0,0.1484375,0,0,0,0,0,0,0.164948453608247,0,0,0,0,0,0,0,0,0,0,0.148148148148148,0,0,0,0,0.145631067961165,0,0,0.154929577464789,0,0,0.195121951219512,0,0,0.163793103448276,0.180851063829787,0.143540669856459,0,0,0.201834862385321,0,0,0,0,0,0,0.156626506024096,0,0.175824175824176,0,0,0,0,0,0,0,0,0,0,0.155172413793103,0,0,0,0,0,0.157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0.178861788617886,0,0,0,0,0.148936170212766,0,0.146788990825688,0.148148148148148,0.173913043478261,0,0,0,0.164556962025316,0,0,0.154761904761905,0.144578313253012,0,0.15,0,0,0,0,0,0,0.151685393258427,0.202380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0.182539682539683,0,0,0,0,0.144329896907216,0,0,0,0,0.148936170212766,0,0.148648648648649
"ƒœπœË€ËΩ–°±˝∏…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206185567010309,0.168674698795181,0,0,0,0,0,0,0,0,0,0.168674698795181,0.170542635658915,0,0.166666666666667,0,0,0,0,0,0,0,0,0.164556962025316,0,0,0,0,0,0,0.16304347826087,0,0,0.184,0,0,0,0,0,0,0.164772727272727,0,0.186666666666667,0,0,0,0,0,0,0,0,0.153409090909091,0.155844155844156,0,0,0,0,0,0.168539325842697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154545454545455,0,0.169117647058824,0,0,0,0.153846153846154,0.153374233128834,0.161904761904762,0,0,0.178571428571429,0,0,0,0,0,0,0,0,0.154696132596685,0,0.156028368794326,0,0,0,0,0,0.153846153846154,0.154696132596685,0,0.185185185185185,0,0.173228346456693,0.16793893129771,0,0,0,0,0.197916666666667,0,0.160427807486631,0,0,0,0.177777777777778,0.152317880794702
"ƒœπœ÷• ø∞¸",0,0,0,0,0,0,0.11965811965812,0,0.123456790123457,0,0,0.134615384615385,0,0,0,0,0.116666666666667,0,0,0,0,0,0,0,0.149253731343284,0,0,0,0,0,0,0,0.121212121212121,0,0,0.11965811965812,0,0,0,0,0,0,0,0.127450980392157,0,0,0,0,0.184210526315789,0,0,0,0.123456790123457,0.115384615384615,0,0,0.12280701754386,0,0,0,0,0,0,0,0,0,0,0,0,0.131147540983607,0,0,0,0,0,0,0,0.119047619047619,0,0,0,0,0,0,0,0,0.133333333333333,0,0,0,0,0,0,0.117647058823529,0.116666666666667,0,0.150537634408602,0,0.120967741935484,0,0,0,0,0.12,0,0,0,0.161764705882353,0,0,0,0,0,0,0,0.121212121212121,0.118343195266272,0,0,0,0,0,0,0,0,0,0.114754098360656,0,0.152777777777778,0.141592920353982,0,0.213114754098361,0,0,0,0,0,0,0,0,0.114503816793893,0.116883116883117,0.115942028985507
"≈£ƒÃæÌ",0,0,0.138888888888889,0,0.114285714285714,0,0,0,0.0923076923076923,0,0,0.101123595505618,0,0,0,0.117021276595745,0,0.0952380952380952,0,0,0,0,0,0,0.163265306122449,0,0,0,0.117647058823529,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0.117647058823529,0.128205128205128,0,0,0.121951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128205128205128,0.166666666666667,0,0,0.115942028985507,0,0,0,0,0,0,0,0.09375,0.121212121212121,0.102040816326531,0,0.108108108108108,0,0,0,0,0,0,0,0,0.0925925925925926,0,0,0,0,0.146341463414634,0.0909090909090909,0,0,0.11214953271028,0,0,0,0.111111111111111,0,0.108108108108108,0.135135135135135,0,0,0,0,0,0,0.129032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.105263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894308943089431
"≈£»‚º¶µ∞≥¶∑€",0,0,0.116279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103448275862069,0,0,0,0.103448275862069,0,0,0,0,0,0,0.113207547169811,0,0,0,0,0,0,0,0.108695652173913,0.133333333333333,0,0,0.104166666666667,0,0.123287671232877,0.116666666666667,0,0,0,0,0,0,0.104651162790698,0,0,0,0.163265306122449,0,0,0,0.12,0,0,0.135135135135135,0,0.135593220338983,0,0,0,0,0,0,0,0,0.108108108108108,0,0.109375,0,0.151515151515151,0,0,0,0,0,0.11864406779661,0,0,0,0,0.102040816326531,0,0.119047619047619,0,0.105263157894737,0,0,0,0,0,0,0,0,0,0,0.123711340206186,0,0,0.2,0,0,0.109090909090909,0.106918238993711,0.107692307692308,0,0,0,0,0,0,0,0,0,0.104651162790698,0.111111111111111,0,0,0,0,0,0.114285714285714,0,0,0.101796407185629,0,0,0,0,0
"≈£Œ≤Ã¿",0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0.150537634408602,0,0.134453781512605,0.142857142857143,0,0.128205128205128,0,0,0,0,0.126315789473684,0.144736842105263,0,0,0,0.144736842105263,0,0,0.153153153153153,0,0,0,0.146341463414634,0,0,0,0.129032258064516,0.147783251231527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156862745098039,0,0,0,0,0.148148148148148,0,0,0.128571428571429,0,0,0,0,0,0,0,0,0.155688622754491,0,0,0.168539325842697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128787878787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150684931506849,0.130681818181818,0,0.159090909090909,0,0.212389380530973,0.126582278481013,0.126984126984127,0,0.146788990825688,0,0,0.134615384615385,0,0,0.125984251968504,0,0,0,0,0.179775280898876,0.129411764705882,0.15,0,0,0,0,0
"≈©∑Ú…Ω»™NFCπ˚÷≠100%≥»÷≠",0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.245614035087719,0,0,0,0,0.158415841584158,0,0,0,0.161538461538462,0,0,0,0.15,0.191489361702128,0,0,0.152671755725191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184210526315789,0,0.171428571428571,0,0,0.175115207373272,0,0,0.153284671532847,0,0.151162790697674,0,0.157534246575342,0,0.194630872483222,0,0,0,0,0,0,0,0.159574468085106,0,0,0,0.160377358490566,0,0,0.182539682539683,0,0,0,0,0.154639175257732,0,0.162162162162162,0.169117647058824,0.154639175257732,0,0,0,0.153374233128834,0,0,0,0.151162790697674,0,0,0,0,0,0,0,0.160493827160494,0,0,0.156028368794326,0,0,0,0,0,0,0,0,0.174311926605505,0,0.173228346456693,0.150375939849624,0,0,0,0,0,0,0,0,0,0,0,0.16
"≈Ã–∑’Ùµ∞",0,0,0,0,0,0.166666666666667,0,0,0,0,0,0.156521739130435,0,0,0,0.147540983606557,0,0,0,0,0,0,0,0,0,0,0,0.149606299212598,0.164556962025316,0,0,0,0,0,0,0.168,0,0.174757281553398,0.145299145299145,0,0,0,0,0.171171171171171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149532710280374,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0.146341463414634,0,0,0,0.145695364238411,0,0,0,0,0.151515151515151,0,0.159574468085106,0,0,0,0,0.145631067961165,0,0.146341463414634,0.152,0,0,0,0,0,0,0.192307692307692,0,0,0,0,0.15,0,0,0,0.185185185185185,0,0,0,0,0,0,0,0,0,0.165714285714286,0,0.18796992481203,0,0.154471544715447,0,0.1484375,0,0,0,0,0.160377358490566,0,0.170731707317073,0,0,0,0.154761904761905,0,0.145833333333333,0,0.184357541899441,0,0,0,0,0
"≈›Ω∑∑Ô◊¶ ",0,0,0,0,0,0,0,0.0947368421052631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978260869565217,0.140845070422535,0,0.108910891089109,0,0,0,0,0,0,0,0.10958904109589,0,0,0,0,0,0.123762376237624,0,0.102272727272727,0.101851851851852,0,0,0.101449275362319,0,0,0,0,0,0,0,0,0,0,0.131313131313131,0,0,0,0,0.12987012987013,0,0.0967741935483871,0,0,0,0,0,0.12,0,0.106951871657754,0,0.0935672514619883,0.132867132867133,0,0.101123595505618,0,0,0,0.113924050632911,0,0.107142857142857,0,0,0.104166666666667,0,0.120879120879121,0,0,0,0,0,0,0.103448275862069,0,0,0,0,0,0,0,0.109677419354839,0.115789473684211,0,0,0,0.107438016528926,0,0,0,0,0,0.129032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.137931034482759,0,0.110497237569061,0,0,0,0.0975609756097561,0
"≈‡∏˘ª®≤À",0,0,0,0,0,0,0,0,0.180851063829787,0,0,0,0,0.147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198412698412698,0,0,0,0,0,0,0,0.170542635658915,0,0,0,0.15,0.140845070422535,0,0,0,0,0,0,0,0,0.15,0,0,0.168421052631579,0.16304347826087,0,0,0.138461538461538,0,0,0,0,0,0,0,0,0.155844155844156,0.159090909090909,0,0,0.161764705882353,0,0,0.155440414507772,0,0,0.171052631578947,0,0.14,0,0,0,0,0,0,0,0,0,0.160377358490566,0,0.137931034482759,0,0,0,0,0,0.191489361702128,0.175925925925926,0,0,0,0,0,0,0.139393939393939,0,0,0,0,0.136363636363636,0,0,0,0,0,0,0,0.201149425287356,0,0,0,0,0,0,0,0,0,0,0.153153153153153,0,0.137404580152672,0,0,0,0,0,0.138613861386139,0.152173913043478,0.148148148148148,0,0,0.177304964539007,0,0.137254901960784
"≈‡∏˘◊œ≤ÀæÌ",0,0,0,0,0,0,0,0,0.144230769230769,0,0,0,0,0.179245283018868,0,0.176923076923077,0,0,0,0,0,0,0,0.146788990825688,0,0,0,0,0,0,0,0.17741935483871,0.142857142857143,0,0.166666666666667,0.143884892086331,0,0,0.1484375,0,0.172897196261682,0,0,0.153225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144444444444444,0,0,0.151351351351351,0,0,0,0,0,0.169014084507042,0,0,0.196891191709845,0,0,0,0,0.150943396226415,0,0,0,0,0,0,0,0,0,0,0.145454545454546,0,0.154411764705882,0,0,0,0,0.142857142857143,0.163793103448276,0,0,0.142857142857143,0,0,0,0.166666666666667,0.160714285714286,0,0,0,0,0,0,0,0,0,0,0,0.160427807486631,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0.217054263565891,0,0.159090909090909,0,0,0,0.138888888888889,0,0.142131979695431,0,0,0,0.175257731958763,0
"∆§µ∞ ›»‚÷‡",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156028368794326,0,0.1796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151079136690647,0,0.163793103448276,0,0,0.150684931506849,0,0,0.170731707317073,0,0,0,0,0,0.192307692307692,0,0,0.153846153846154,0.16,0,0,0,0,0,0,0,0,0,0.156756756756757,0,0,0,0,0,0.151724137931034,0,0.148936170212766,0.148514851485149,0,0,0,0,0.149532710280374,0,0,0,0,0.160377358490566,0,0,0.160377358490566,0,0,0,0,0.153284671532847,0,0,0,0,0,0.162393162393162,0,0,0,0,0,0.151785714285714,0.186746987951807,0,0,0,0,0,0,0,0,0,0.153284671532847,0,0,0.178378378378378,0,0,0,0.181818181818182,0,0,0,0,0,0,0.151260504201681,0,0.224806201550388,0.182481751824818,0.157303370786517,0,0,0,0,0,0.164948453608247,0,0,0,0.161616161616162,0.196078431372549
"∆°æ∆—º",0,0,0,0,0,0,0.156716417910448,0,0,0,0,0,0,0,0,0.146153846153846,0,0,0,0,0,0,0.157894736842105,0.163461538461538,0.160919540229885,0,0,0,0,0,0,0,0,0,0.160919540229885,0,0,0.140350877192982,0.153225806451613,0.144230769230769,0.143518518518518,0,0,0.168067226890756,0,0,0,0.139240506329114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140969162995595,0,0,0,0,0,0.152284263959391,0.161073825503356,0,0.151898734177215,0.1875,0,0,0,0,0,0,0,0,0,0.145454545454546,0,0,0,0.186046511627907,0.148936170212766,0,0,0,0.148514851485149,0,0,0,0,0,0,0,0.149700598802395,0,0,0,0,0,0,0,0,0,0,0,0.152941176470588,0.17032967032967,0.172043010752688,0,0,0.152671755725191,0,0,0,0,0.17032967032967,0,0,0,0.159090909090909,0,0,0,0,0,0,0,0,0,0,0,0.170212765957447,0.148387096774194
"∆œÃ—ƒÃÀ÷(≥¨À÷œ„µƒ±˝∏…)",0,0,0,0,0,0,0,0,0,0,0,0.138888888888889,0,0,0,0,0,0.146341463414634,0,0,0,0,0,0,0,0,0,0.133333333333333,0,0.126315789473684,0,0,0.125,0,0.171428571428571,0.12396694214876,0,0.121212121212121,0,0,0,0,0,0.142857142857143,0.131147540983607,0,0,0.145161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119402985074627,0,0,0,0,0.132075471698113,0,0,0.134920634920635,0,0,0.124324324324324,0,0,0,0,0,0,0,0,0,0.125,0.146341463414634,0,0.137931034482759,0.138297872340426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123376623376623,0.138297872340426,0,0,0,0,0,0,0,0.132075471698113,0,0,0,0.141176470588235,0,0.121212121212121,0,0,0.135135135135135,0.132231404958678,0,0,0,0,0,0.128205128205128,0,0.131147540983607,0,0,0,0.14,0,0,0,0,0,0,0.1375,0
"Ï¡≥¥¥Û∞◊≤À",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168831168831169,0.227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260869565217391,0,0,0,0,0.183823529411765,0,0,0.241071428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218274111675127,0,0,0.234042553191489,0,0,0.261437908496732,0,0,0.211267605633803,0.221556886227545,0.195979899497487,0.217142857142857,0.178861788617886,0,0,0,0,0,0.182539682539683,0,0,0,0,0,0.186046511627907,0,0,0.20625,0,0,0,0,0,0.188405797101449,0.235668789808917,0,0,0,0.165413533834586,0.173684210526316,0,0,0,0,0,0.18,0,0,0,0.194805194805195,0,0,0.244897959183674,0,0,0,0.205298013245033,0,0,0.16793893129771,0,0.178743961352657,0,0,0,0,0.205128205128205,0,0,0,0,0,0,0.247524752475248,0,0,0.196428571428571,0,0.201149425287356
"«€≤À≥¥—¸ª®",0,0,0,0,0,0,0.21875,0,0,0,0,0,0,0,0,0,0.337837837837838,0,0.1625,0,0,0,0,0,0,0,0.170068027210884,0.167664670658683,0,0,0,0,0.269461077844311,0,0,0,0,0,0,0,0.275555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222929936305732,0,0,0,0,0,0,0.276923076923077,0,0,0.288793103448276,0,0,0.202380952380952,0,0,0.197309417040359,0.23121387283237,0.349726775956284,0.233333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20625,0,0,0,0,0,0,0.168918918918919,0.215568862275449,0,0,0,0.163120567375887,0.214659685863874,0,0,0,0,0.168674698795181,0,0,0,0,0.261437908496732,0,0,0.216346153846154,0,0,0,0.179012345679012,0,0,0,0.162337662337662,0.258706467661691,0,0,0,0,0.23125,0,0,0,0,0,0,0.242857142857143,0,0,0.186440677966102,0,0.406451612903226
"«€ª∆˜≠Àø",0,0,0.0769230769230769,0,0.111111111111111,0,0,0.0657894736842105,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806451612903226,0,0,0,0.0595238095238095,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0.0882352941176471,0.103448275862069,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0.0769230769230769,0,0,0,0.0714285714285714,0.111111111111111,0,0,0,0,0.0701754385964912,0,0,0,0,0,0,0,0.0784313725490196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0.0735294117647058,0.114285714285714,0,0,0,0,0,0,0,0,0,0.0689655172413793,0,0.0588235294117647,0,0,0,0,0.0819672131147541,0,0,0,0,0,0,0.0666666666666667,0,0.0652173913043478,0,0.0666666666666667,0,0.0654205607476636,0.0576923076923077,0.0810810810810811,0,0,0,0,0,0,0.073170731707317,0,0.0806451612903226,0.062992125984252
"«‡≥¥±‚∂π",0.12,0,0,0,0,0.109375,0,0,0,0,0,0.132075471698113,0,0.164705882352941,0,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.106382978723404,0,0,0,0,0.161764705882353,0.108333333333333,0,0,0,0,0,0,0,0.125,0,0,0,0,0.108433734939759,0,0,0,0.107142857142857,0,0,0,0,0,0,0,0,0,0,0.113095238095238,0,0,0,0.14,0,0,0.123287671232877,0,0,0,0,0.118881118881119,0,0.103448275862069,0.117647058823529,0,0,0,0.103448275862069,0.109756097560976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103896103896104,0.118279569892473,0,0,0.125,0.137931034482759,0,0,0,0,0.129310344827586,0,0.117647058823529,0,0,0,0,0.102564102564103,0,0.116666666666667,0,0.135922330097087,0.116959064327485,0,0,0,0,0,0,0,0,0,0,0,0.105555555555556,0,0,0,0,0
"«‡µ∫∆°æ∆πﬁ◊∞",0,0,0,0,0,0,0,0,0,0,0.162790697674419,0,0,0.125,0,0,0,0.123287671232877,0.105769230769231,0,0,0,0,0,0.111111111111111,0,0,0.117117117117117,0,0.104651162790698,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106666666666667,0,0.106060606060606,0,0.105263157894737,0,0,0,0,0,0,0,0,0.145454545454546,0,0.105590062111801,0,0.107142857142857,0,0,0,0.110169491525424,0,0,0,0,0,0,0.106666666666667,0,0.116666666666667,0.146341463414634,0.102040816326531,0,0.12987012987013,0,0,0.115384615384615,0.104651162790698,0.103448275862069,0,0,0,0,0,0,0,0,0,0,0,0.118421052631579,0,0,0,0,0,0,0,0.107692307692308,0,0.105769230769231,0.228571428571429,0,0.116279069767442,0,0,0,0.103030303030303,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"«Â≥¥æ’ª®≤À",0,0,0,0,0,0,0.155038759689923,0,0,0,0,0,0,0,0,0.16260162601626,0,0,0.166666666666667,0,0,0,0,0,0.20253164556962,0,0,0,0,0,0,0,0,0,0,0.173228346456693,0,0.158878504672897,0.170940170940171,0,0.158653846153846,0,0,0.156521739130435,0,0,0,0,0,0.164948453608247,0,0,0,0,0,0,0.149606299212598,0,0,0,0,0,0,0,0,0.144736842105263,0,0,0,0.155555555555556,0,0,0.145077720207254,0,0,0,0.148936170212766,0,0,0,0,0,0.154639175257732,0,0,0.191489361702128,0.142857142857143,0,0.148514851485149,0,0,0,0,0,0,0,0,0.144144144144144,0,0.157894736842105,0,0,0,0.148148148148148,0,0,0,0,0,0,0,0,0,0,0,0,0.169491525423729,0,0,0,0,0,0.145038167938931,0,0,0,0,0.166666666666667,0,0.15748031496063,0,0,0,0,0,0,0,0.143617021276596,0,0,0.154929577464789,0.142857142857143,0.162162162162162
"«ÂÀ¨∞Ë¡π√Ê",0,0,0,0,0,0,0,0,0.158878504672897,0,0,0,0,0,0,0,0,0,0.183206106870229,0,0,0,0,0,0.170212765957447,0,0,0.188405797101449,0,0,0,0,0,0,0,0.197080291970803,0,0,0,0,0.163636363636364,0,0,0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170454545454545,0,0.204419889502762,0,0,0.185840707964602,0,0,0.239130434782609,0,0,0.156862745098039,0,0,0,0,0.154545454545455,0,0,0,0,0,0,0,0.175925925925926,0.163793103448276,0.162393162393162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210843373493976,0,0,0,0,0,0.201550387596899,0,0,0,0,0,0,0.21978021978022,0,0.173333333333333,0,0,0,0.161971830985915,0,0,0.162303664921466,0,0.165289256198347,0,0.227272727272727,0,0.16304347826087,0,0,0,0.174311926605505,0,0.173469387755102,0,0,0.201342281879195,0.166666666666667,0.154320987654321
"«Â’Ùµ˚”„",0,0,0,0,0,0,0.202898550724638,0.173913043478261,0,0,0,0,0,0,0,0.176470588235294,0,0,0,0,0,0,0,0.157894736842105,0,0,0,0,0,0,0,0.150375939849624,0.196078431372549,0,0,0.194244604316547,0,0,0.166666666666667,0,0.151785714285714,0,0,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0.163793103448276,0,0,0.201388888888889,0,0,0,0.157232704402516,0.172043010752688,0,0.146788990825688,0,0,0,0,0,0.162162162162162,0.192307692307692,0,0,0,0,0,0,0.188405797101449,0.168918918918919,0,0,0,0,0,0,0.167785234899329,0,0,0,0.163793103448276,0,0,0,0.16,0,0,0.154411764705882,0,0,0,0,0,0,0.191489361702128,0,0,0,0,0,0,0,0,0.172774869109948,0,0,0,0.171428571428571,0,0,0,0,0,0.150442477876106,0,0.16,0,0,0,0,0.166666666666667
